,TimeStamp,SNR,RAT
0,1622185546.482,16.36,NR
1,1622185547.762,25.155,NR
2,1622185549.042,14.81,NR
3,1622185550.322,-2.6300000000000003,NR
4,1622185551.602,1.0850000000000002,NR
5,1622185552.882,-9.2,NR
6,1622185552.974,-6.74,NR
7,1622185553.068,-5.37,NR
8,1622185553.148,-5.976666666666667,NR
9,1622185553.228,0.1333333333333334,NR
10,1622185553.244,0.1333333333333334,NR
11,1622185553.331,-24.08,NR
12,1622185553.411,-5.235,NR
13,1622185553.491,-4.045,NR
14,1622185553.571,-9.13,NR
15,1622185553.629,-8.0075,NR
16,1622185553.652,-8.0075,NR
17,1622185553.741,19.6525,NR
18,1622185553.821,20.2925,NR
19,1622185553.901,22.61,NR
20,1622185553.981,21.265,NR
21,1622185554.061,23.467499999999998,NR
22,1622185554.141,22.925000000000004,NR
23,1622185554.221,20.767500000000002,NR
24,1622185554.301,16.335,NR
25,1622185554.381,16.655,NR
26,1622185554.461,19.75,NR
27,1622185554.541,18.165,NR
28,1622185554.621,20.3375,NR
29,1622185554.701,20.355,NR
30,1622185554.781,18.0475,NR
31,1622185554.861,19.435,NR
32,1622185554.941,18.9425,NR
33,1622185555.021,14.535,NR
34,1622185555.101,21.444999999999997,NR
35,1622185555.181,25.587500000000002,NR
36,1622185555.261,26.9925,NR
37,1622185555.341,29.987499999999997,NR
38,1622185555.421,28.1375,NR
39,1622185555.501,30.424999999999997,NR
40,1622185555.581,28.79,NR
41,1622185555.661,26.102499999999996,NR
42,1622185555.741,27.305,NR
43,1622185555.821,18.795,NR
44,1622185555.901,30.33,NR
45,1622185555.981,32.0725,NR
46,1622185556.061,28.317500000000003,NR
47,1622185556.141,32.29,NR
48,1622185556.221,27.807499999999997,NR
49,1622185556.301,26.7675,NR
50,1622185556.381,24.665,NR
51,1622185556.461,25.525,NR
52,1622185556.541,26.695,NR
53,1622185556.621,24.1125,NR
54,1622185556.701,25.165,NR
55,1622185556.781,24.3375,NR
56,1622185556.861,25.980000000000004,NR
57,1622185556.941,23.5075,NR
58,1622185557.021,22.835,NR
59,1622185557.101,20.9275,NR
60,1622185557.181,21.355,NR
61,1622185557.261,14.2425,NR
62,1622185557.341,10.4275,NR
63,1622185557.421,21.7,NR
64,1622185557.501,22.145,NR
65,1622185557.581,22.075,NR
66,1622185557.661,22.1,NR
67,1622185557.741,20.945,NR
68,1622185557.821,18.635,NR
69,1622185557.901,18.075,NR
70,1622185557.981,15.215,NR
71,1622185558.061,15.145,NR
72,1622185558.141,17.48,NR
73,1622185558.221,19.427500000000002,NR
74,1622185558.301,18.685000000000002,NR
75,1622185558.381,19.1825,NR
76,1622185558.461,21.4175,NR
77,1622185558.541,19.55,NR
78,1622185558.621,18.8525,NR
79,1622185558.701,17.835,NR
80,1622185558.781,16.4725,NR
81,1622185558.861,13.905,NR
82,1622185558.941,18.509999999999998,NR
83,1622185559.021,18.4025,NR
84,1622185559.101,14.395,NR
85,1622185559.181,14.51,NR
86,1622185559.261,14.620000000000001,NR
87,1622185559.341,14.3925,NR
88,1622185559.421,15.3325,NR
89,1622185559.501,14.84,NR
90,1622185559.581,14.7525,NR
91,1622185559.661,11.722500000000002,NR
92,1622185559.741,17.0675,NR
93,1622185559.821,14.7675,NR
94,1622185559.901,15.682500000000001,NR
95,1622185559.981,20.05,NR
96,1622185560.061,18.025,NR
97,1622185560.141,17.505,NR
98,1622185560.221,15.6175,NR
99,1622185560.301,15.485,NR
100,1622185560.381,16.355,NR
101,1622185560.461,16.795,NR
102,1622185560.541,19.55,NR
103,1622185560.621,17.39,NR
104,1622185560.701,18.854999999999997,NR
105,1622185560.781,21.63,NR
106,1622185560.861,16.872500000000002,NR
107,1622185560.941,19.6475,NR
108,1622185561.021,17.737499999999997,NR
109,1622185561.101,15.504999999999999,NR
110,1622185561.181,12.1875,NR
111,1622185561.261,14.5175,NR
112,1622185561.341,14.26,NR
113,1622185561.421,16.08,NR
114,1622185561.501,15.48,NR
115,1622185561.581,16.6075,NR
116,1622185561.661,13.8925,NR
117,1622185561.741,12.2025,NR
118,1622185561.821,12.2225,NR
119,1622185561.901,11.495000000000001,NR
120,1622185561.971,11.905,NR
121,1622185562.011,11.905,NR
122,1622185562.1,5.0425,NR
123,1622185562.18,1.3875000000000002,NR
124,1622185562.26,-3.415,NR
125,1622185562.34,-8.3525,NR
126,1622185562.42,-9.115,NR
127,1622185562.5,-9.9575,NR
128,1622185562.58,-13.4775,NR
129,1622185562.66,-14.265,NR
130,1622185562.74,-18.0675,NR
131,1622185562.82,-18.5975,NR
132,1622185562.9,-16.1675,NR
133,1622185562.98,-16.472500000000004,NR
134,1622185563.06,-17.945,NR
135,1622185563.14,-15.7375,NR
136,1622185563.22,-21.695,NR
137,1622185563.3,-18.2625,NR
138,1622185563.38,-25.145,NR
139,1622185563.46,-18.825,NR
140,1622185563.54,-24.705,NR
141,1622185563.62,-26.605,NR
142,1622185563.7,-25.176666666666666,NR
143,1622185563.78,-24.705,NR
144,1622185563.86,-27.77,NR
145,1622185563.94,-28.093333333333334,NR
146,1622185564.02,-24.3925,NR
147,1622185564.1,-21.4525,NR
148,1622185564.18,-27.09,NR
149,1622185564.26,-22.505,NR
150,1622185564.34,-19.4425,NR
151,1622185564.42,-16.6675,NR
152,1622185564.5,-13.567499999999999,NR
153,1622185564.58,-21.9625,NR
154,1622185564.66,-18.7575,NR
155,1622185564.74,-20.3225,NR
156,1622185564.82,-17.21,NR
157,1622185564.9,-16.4275,NR
158,1622185564.98,-16.42,NR
159,1622185564.989,-16.42,NR
160,1622185565.08,-15.923333333333332,NR
161,1622185565.16,-9.036666666666667,NR
162,1622185565.24,-10.68,NR
163,1622185565.32,-5.22,NR
164,1622185565.4,-10.55,NR
165,1622185565.48,-7.650000000000001,NR
166,1622185565.56,-6.9375,NR
167,1622185565.64,-14.235,NR
168,1622185565.72,-16.7275,NR
169,1622185565.8,-17.05,NR
170,1622185565.86,-30.1,NR
171,1622185565.978,6.005,NR
172,1622185566.002,6.005,NR
173,1622185566.054,16.615000000000002,NR
174,1622185566.148,14.5725,NR
175,1622185566.228,12.537500000000001,NR
176,1622185566.266,15.115,NR
177,1622185566.353,13.802500000000002,NR
178,1622185566.433,15.4225,NR
179,1622185566.513,19.747500000000002,NR
180,1622185566.593,18.24,NR
181,1622185566.673,21.145,NR
182,1622185566.753,13.205,NR
183,1622185566.833,11.4275,NR
184,1622185566.913,17.7625,NR
185,1622185566.993,12.854999999999999,NR
186,1622185567.073,16.415,NR
187,1622185567.153,14.602500000000001,NR
188,1622185567.233,19.2925,NR
189,1622185567.313,12.635,NR
190,1622185567.393,18.0575,NR
191,1622185567.473,15.5475,NR
192,1622185567.553,17.37,NR
193,1622185567.633,20.2275,NR
194,1622185567.713,24.04,NR
195,1622185567.793,11.7,NR
196,1622185567.873,12.620000000000001,NR
197,1622185567.953,13.834999999999999,NR
198,1622185568.033,16.235,NR
199,1622185568.113,17.72,NR
200,1622185568.193,14.615,NR
201,1622185568.273,16.615000000000002,NR
202,1622185568.353,11.05,NR
203,1622185568.433,9.629999999999999,NR
204,1622185568.513,13.065000000000001,NR
205,1622185568.593,10.02,NR
206,1622185568.673,14.875,NR
207,1622185568.753,13.745000000000001,NR
208,1622185568.833,14.895,NR
209,1622185568.913,5.404999999999999,NR
210,1622185568.993,8.030000000000001,NR
211,1622185569.073,7.370000000000001,NR
212,1622185569.153,6.2475,NR
213,1622185569.233,8.690000000000001,NR
214,1622185569.313,9.535,NR
215,1622185569.393,4.8075,NR
216,1622185569.473,7.935,NR
217,1622185569.553,7.9925,NR
218,1622185569.633,5.9375,NR
219,1622185569.713,6.9275,NR
220,1622185569.793,6.227499999999999,NR
221,1622185569.873,3.1975,NR
222,1622185569.953,4.999999999999999,NR
223,1622185570.033,8.467500000000001,NR
224,1622185570.113,5.8475,NR
225,1622185570.193,4.37,NR
226,1622185570.273,2.025,NR
227,1622185570.353,4.2475000000000005,NR
228,1622185570.433,3.4875000000000003,NR
229,1622185570.513,2.4,NR
230,1622185570.574,5.4575,NR
231,1622185570.614,5.4575,NR
232,1622185570.703,-25.5,NR
233,1622185570.783,9.625,NR
234,1622185570.863,8.485,NR
235,1622185570.943,9.225,NR
236,1622185571.023,9.0775,NR
237,1622185571.103,9.4475,NR
238,1622185571.183,8.815,NR
239,1622185571.263,5.7475,NR
240,1622185571.343,7.4075,NR
241,1622185571.423,6.0775,NR
242,1622185571.503,7.092499999999999,NR
243,1622185571.583,6.4375,NR
244,1622185571.663,6.035,NR
245,1622185571.743,7.702500000000001,NR
246,1622185571.823,7.032500000000001,NR
247,1622185571.903,7.3999999999999995,NR
248,1622185571.983,7.9399999999999995,NR
249,1622185572.063,7.9350000000000005,NR
250,1622185572.143,9.335,NR
251,1622185572.223,7.6899999999999995,NR
252,1622185572.303,7.3125,NR
253,1622185572.383,8.575000000000001,NR
254,1622185572.463,8.68,NR
255,1622185572.543,8.170000000000002,NR
256,1622185572.623,7.76,NR
257,1622185572.703,9.114999999999998,NR
258,1622185572.783,8.0425,NR
259,1622185572.863,8.675,NR
260,1622185572.943,8.1775,NR
261,1622185573.023,8.342500000000001,NR
262,1622185573.103,8.5075,NR
263,1622185573.183,7.8975,NR
264,1622185573.263,8.6825,NR
265,1622185573.343,7.7425,NR
266,1622185573.423,5.484999999999999,NR
267,1622185573.503,19.815,NR
268,1622185573.583,18.009999999999998,NR
269,1622185573.663,17.9425,NR
270,1622185573.743,17.3775,NR
271,1622185573.823,12.5325,NR
272,1622185573.903,15.2575,NR
273,1622185573.983,14.645,NR
274,1622185574.063,17.21,NR
275,1622185574.143,18.072499999999998,NR
276,1622185574.223,16.5925,NR
277,1622185574.303,18.545,NR
278,1622185574.383,16.79,NR
279,1622185574.463,6.202499999999999,NR
280,1622185574.543,16.0925,NR
281,1622185574.623,18.572499999999998,NR
282,1622185574.703,17.61,NR
283,1622185574.783,18.259999999999998,NR
284,1622185574.863,15.882499999999999,NR
285,1622185574.943,5.6325,NR
286,1622185575.023,17.0625,NR
287,1622185575.103,16.0625,NR
288,1622185575.183,13.402499999999998,NR
289,1622185575.263,10.7175,NR
290,1622185575.343,5.3875,NR
291,1622185575.423,13.494999999999997,NR
292,1622185575.503,5.477499999999999,NR
293,1622185575.583,2.9125000000000005,NR
294,1622185575.663,7.32,NR
295,1622185575.743,-4.0725,NR
296,1622185575.823,-5.1625,NR
297,1622185575.903,-7.577500000000001,NR
298,1622185575.983,-2.9825,NR
299,1622185576.063,-4.375,NR
300,1622185576.143,-6.0925,NR
