CQI
11
12
12
9
13
11
11
11
9
9
11
11
10
10
10
10
10
10
11
11
7
8
11
10
11
12
10
12
13
9
11
10
7
8
7
6
9
10
12
13
12
12
10
10
12
10
11
11
10
9
11
9
11
10
11
10
13
10
10
12
11
10
10
10
13
11
10
11
10
10
11
9
11
11
12
11
9
11
10
10
10
10
11
9
9
10
10
9
9
11
10
11
10
9
11
11
10
11
10
12
11
11
10
10
10
11
12
10
10
10
11
10
10
12
11
11
11
13
12
12
11
11
13
12
11
12
10
11
9
10
10
9
11
10
9
11
10
11
12
13
10
11
10
10
10
10
12
11
13
11
11
10
10
11
10
10
11
13
11
10
12
12
10
10
12
12
11
11
10
12
10
11
11
11
11
12
10
11
10
10
11
13
11
13
11
10
13
10
11
12
11
13
11
13
11
11
11
11
13
13
12
13
12
12
11
11
10
12
12
12
12
13
11
10
10
13
13
13
12
11
11
13
13
11
13
13
12
12
10
11
11
11
12
11
13
11
12
10
10
10
10
12
11
13
12
13
12
10
10
11
11
12
11
11
10
12
10
12
11
10
13
12
13
11
12
10
12
11
12
11
13
11
10
12
10
13
13
12
12
12
13
12
11
11
11
13
12
11
12
11
13
10
11
11
13
11
11
11
11
12
12
12
12
12
11
12
11
10
10
11
10
11
12
10
11
11
13
13
11
12
11
10
11
11
11
12
12
13
12
11
10
12
13
9
13
11
10
12
10
11
12
13
12
10
11
11
13
11
10
11
11
13
13
11
11
11
12
11
11
11
12
12
11
11
11
11
10
11
11
11
13
12
12
11
12
12
10
11
12
11
11
11
11
10
12
12
13
12
12
11
11
12
13
11
11
12
12
12
13
12
13
10
11
12
11
13
11
11
11
11
12
10
12
13
10
9
10
10
10
10
10
11
9
10
9
10
9
10
11
10
7
9
9
8
7
10
7
7
7
7
6
6
5
3
6
4
5
5
5
4
3
3
5
3
3
3
2
2
1
3
2
3
2
3
5
3
3
2
2
3
3
3
6
5
7
6
4
5
6
6
8
6
10
8
9
8
11
10
11
11
9
11
10
11
12
9
11
10
10
10
12
10
11
10
11
10
13
13
13
11
12
10
11
11
12
10
10
13
11
12
11
13
9
11
10
11
10
11
12
11
12
11
11
11
10
10
10
10
10
11
10
11
11
11
11
11
10
11
12
11
13
11
13
12
12
10
11
11
11
11
9
11
11
9
11
12
11
12
13
11
10
11
10
13
13
12
14
11
10
10
12
13
13
10
13
9
12
13
12
11
12
12
11
11
13
11
11
9
14
12
13
12
10
13
11
13
11
13
11
13
12
11
11
11
13
10
13
10
13
10
13
11
11
12
11
11
11
12
12
13
11
12
12
12
11
11
11
13
11
12
11
11
14
12
13
12
12
11
12
13
11
11
10
9
11
11
11
13
12
11
11
13
14
12
10
10
11
11
11
13
11
10
12
11
10
11
13
13
12
12
12
13
13
11
12
13
13
11
10
13
11
13
13
9
8
9
11
12
14
11
12
11
12
10
13
11
13
12
11
13
9
13
12
10
10
13
11
10
12
11
12
12
11
10
11
13
12
11
11
12
9
11
11
9
13
10
9
11
13
10
12
12
13
13
12
13
10
12
11
12
11
10
11
14
11
13
11
13
11
11
13
11
13
12
11
11
13
12
13
11
13
11
12
12
12
13
12
12
13
13
10
12
13
13
13
12
10
12
11
12
12
13
13
13
11
12
13
13
11
11
10
13
12
11
9
11
11
12
12
11
11
11
11
12
13
11
12
12
12
13
11
11
11
13
11
11
11
13
12
13
11
11
10
11
13
13
12
12
11
11
10
12
12
11
13
12
12
13
11
11
11
11
13
11
11
11
11
9
12
14
13
13
12
11
8
11
13
9
13
13
13
11
12
11
10
13
12
8
13
11
13
11
10
11
13
10
13
10
11
12
11
13
12
10
13
12
10
11
13
11
11
12
12
12
12
12
11
11
12
11
12
10
12
13
13
12
12
13
11
11
11
11
11
11
10
11
12
11
10
12
12
10
11
13
12
13
13
11
13
13
13
13
12
13
11
12
13
12
11
13
14
13
11
