,TimeStamp,SNR,RAT
0,1622038514.461,20.675,NR
1,1622038515.741,11.995000000000001,NR
2,1622038517.021,14.27,NR
3,1622038518.291,17.01,NR
4,1622038518.386,13.0475,NR
5,1622038518.463,14.8825,NR
6,1622038518.551,1.3975,NR
7,1622038518.631,11.9725,NR
8,1622038518.711,11.98,NR
9,1622038518.791,11.945,NR
10,1622038518.871,15.0275,NR
11,1622038518.951,12.1875,NR
12,1622038519.031,10.975,NR
13,1622038519.111,12.585,NR
14,1622038519.191,11.03,NR
15,1622038519.271,13.3825,NR
16,1622038519.351,12.085,NR
17,1622038519.431,11.5075,NR
18,1622038519.511,9.9225,NR
19,1622038519.591,11.4325,NR
20,1622038519.671,10.515,NR
21,1622038519.751,11.040000000000001,NR
22,1622038519.831,10.2075,NR
23,1622038519.911,11.2075,NR
24,1622038519.991,10.865,NR
25,1622038520.071,11.809999999999999,NR
26,1622038520.151,11.0825,NR
27,1622038520.231,13.272499999999999,NR
28,1622038520.311,11.1325,NR
29,1622038520.391,10.6275,NR
30,1622038520.471,10.655000000000001,NR
31,1622038520.551,11.5725,NR
32,1622038520.631,12.8375,NR
33,1622038520.711,11.0,NR
34,1622038520.791,18.134999999999998,NR
35,1622038520.871,14.4475,NR
36,1622038520.951,15.252500000000001,NR
37,1622038521.031,13.115,NR
38,1622038521.111,9.6875,NR
39,1622038521.191,11.45,NR
40,1622038521.271,9.002500000000001,NR
41,1622038521.351,11.445,NR
42,1622038521.431,9.399999999999999,NR
43,1622038521.511,9.364999999999998,NR
44,1622038521.591,11.0275,NR
45,1622038521.671,9.655000000000001,NR
46,1622038521.751,10.567499999999999,NR
47,1622038521.831,9.2325,NR
48,1622038521.911,9.2425,NR
49,1622038521.991,10.7675,NR
50,1622038522.071,10.3375,NR
51,1622038522.151,9.745000000000001,NR
52,1622038522.231,11.127500000000001,NR
53,1622038522.311,12.9775,NR
54,1622038522.391,8.897499999999999,NR
55,1622038522.471,10.3025,NR
56,1622038522.551,9.87,NR
57,1622038522.631,8.5475,NR
58,1622038522.711,10.9075,NR
59,1622038522.791,10.892499999999998,NR
60,1622038522.871,9.6425,NR
61,1622038522.951,10.565,NR
62,1622038523.031,12.62,NR
63,1622038523.111,13.727500000000001,NR
64,1622038523.191,14.542499999999999,NR
65,1622038523.271,12.4775,NR
66,1622038523.351,14.4575,NR
67,1622038523.431,12.4725,NR
68,1622038523.511,13.9175,NR
69,1622038523.591,12.5075,NR
70,1622038523.671,10.6275,NR
71,1622038523.751,10.27,NR
72,1622038523.831,9.3575,NR
73,1622038523.911,11.915000000000001,NR
74,1622038523.991,9.625,NR
75,1622038524.071,9.835,NR
76,1622038524.151,15.287500000000001,NR
77,1622038524.231,14.649999999999999,NR
78,1622038524.311,13.4275,NR
79,1622038524.391,15.95,NR
80,1622038524.471,15.38,NR
81,1622038524.551,13.5175,NR
82,1622038524.631,15.59,NR
83,1622038524.711,15.822500000000002,NR
84,1622038524.791,17.4925,NR
85,1622038524.871,13.665,NR
86,1622038524.951,14.31,NR
87,1622038525.031,11.067499999999999,NR
88,1622038525.111,7.777500000000001,NR
89,1622038525.191,-20.9825,NR
90,1622038525.271,14.727500000000001,NR
91,1622038525.351,13.175,NR
92,1622038525.431,14.6175,NR
93,1622038525.511,17.022499999999997,NR
94,1622038525.591,9.8625,NR
95,1622038525.671,15.4775,NR
96,1622038525.751,12.03,NR
97,1622038525.831,13.1325,NR
98,1622038525.911,15.9325,NR
99,1622038525.991,11.1825,NR
100,1622038526.071,17.009999999999998,NR
101,1622038526.151,13.8325,NR
102,1622038526.231,13.120000000000001,NR
103,1622038526.311,15.495,NR
104,1622038526.391,11.62,NR
105,1622038526.471,16.4825,NR
106,1622038526.551,18.0525,NR
107,1622038526.631,16.915,NR
108,1622038526.711,19.5575,NR
109,1622038526.791,16.66,NR
110,1622038526.871,11.809999999999999,NR
111,1622038526.951,13.254999999999999,NR
112,1622038527.031,15.82,NR
113,1622038527.111,11.73,NR
114,1622038527.191,14.142499999999998,NR
115,1622038527.271,17.552500000000002,NR
116,1622038527.351,10.91,NR
