,TimeStamp,SNR,RAT
0,1622187699.214,9.71,NR
1,1622187699.262,12.2425,NR
2,1622187699.478,5.1775,NR
3,1622187699.762,10.07,NR
4,1622187699.793,10.07,NR
5,1622187700.113,10.07,NR
6,1622187700.402,11.93,NR
7,1622187700.433,11.93,NR
8,1622187700.817,9.715,NR
9,1622187700.897,9.785,NR
10,1622187700.924,6.285,NR
11,1622187701.073,6.285,NR
12,1622187701.177,8.362499999999999,NR
13,1622187701.257,9.185,NR
14,1622187701.337,8.77,NR
15,1622187701.417,9.445,NR
16,1622187701.497,4.4775,NR
17,1622187701.577,9.809999999999999,NR
18,1622187701.657,8.795,NR
19,1622187701.737,9.18,NR
20,1622187701.755,10.125,NR
21,1622187701.778,10.125,NR
22,1622187701.867,8.03,NR
23,1622187701.947,-0.835,NR
24,1622187702.027,-2.1525,NR
25,1622187702.107,-2.68,NR
26,1622187702.187,-5.955,NR
27,1622187702.267,-0.22999999999999987,NR
28,1622187702.347,0.39249999999999996,NR
29,1622187702.427,-8.85,NR
30,1622187702.507,-6.2225,NR
31,1622187702.587,2.1425,NR
32,1622187702.667,6.3825,NR
33,1622187702.747,10.264999999999999,NR
34,1622187702.827,-2.5725,NR
35,1622187702.907,-5.1025,NR
36,1622187702.987,-9.64,NR
37,1622187703.067,-7.52,NR
38,1622187703.147,-11.790000000000001,NR
39,1622187703.227,-6.6825,NR
40,1622187703.307,-8.685,NR
41,1622187703.349,-5.24,NR
42,1622187703.372,-5.24,NR
43,1622187703.461,13.955000000000002,NR
44,1622187703.541,10.3725,NR
45,1622187703.621,12.335,NR
46,1622187703.701,11.855,NR
47,1622187703.781,9.842500000000001,NR
48,1622187703.861,6.117500000000001,NR
49,1622187703.941,8.8725,NR
50,1622187704.021,8.525,NR
51,1622187704.101,11.504999999999999,NR
52,1622187704.181,-0.9749999999999999,NR
53,1622187704.261,6.8225,NR
54,1622187704.341,6.485,NR
55,1622187704.421,5.4675,NR
56,1622187704.501,4.58,NR
57,1622187704.581,2.4050000000000002,NR
58,1622187704.661,2.9274999999999998,NR
59,1622187704.741,4.575,NR
60,1622187704.821,0.5549999999999998,NR
61,1622187704.901,1.41,NR
62,1622187704.981,-1.475,NR
63,1622187705.061,1.4625000000000001,NR
64,1622187705.141,3.37,NR
65,1622187705.221,9.829999999999998,NR
66,1622187705.301,8.385,NR
67,1622187705.381,10.920000000000002,NR
68,1622187705.461,7.69,NR
69,1622187705.541,8.4175,NR
70,1622187705.621,7.547499999999999,NR
