,TimeStamp,SNR,RAT
0,1622038858.349,21.935000000000002,NR
1,1622038858.429,21.712500000000002,NR
2,1622038858.509,22.145,NR
3,1622038858.589,21.3975,NR
4,1622038858.669,22.107499999999998,NR
5,1622038858.749,19.622500000000002,NR
6,1622038858.829,21.16,NR
7,1622038858.909,22.29,NR
8,1622038858.911,22.29,NR
9,1622038858.952,22.29,NR
10,1622038858.975,22.29,NR
11,1622038859.301,22.03,NR
12,1622038860.352,19.72,NR
13,1622038860.446,17.37,NR
14,1622038860.493,20.4825,NR
15,1622038860.58,21.6725,NR
16,1622038860.66,20.652500000000003,NR
17,1622038860.74,21.085,NR
18,1622038860.82,20.419999999999998,NR
19,1622038860.9,20.34,NR
20,1622038860.98,22.38,NR
21,1622038861.06,20.872500000000002,NR
22,1622038861.14,19.6775,NR
23,1622038861.22,20.98,NR
24,1622038861.3,20.474999999999998,NR
25,1622038861.38,20.792499999999997,NR
26,1622038861.46,19.715,NR
27,1622038861.54,21.8775,NR
28,1622038861.62,20.73,NR
29,1622038861.7,20.385,NR
30,1622038861.78,19.057499999999997,NR
31,1622038861.86,21.009999999999998,NR
32,1622038861.94,19.565,NR
33,1622038862.02,19.315,NR
34,1622038862.1,19.512500000000003,NR
35,1622038862.18,19.4625,NR
36,1622038862.26,19.107499999999998,NR
37,1622038862.34,19.189999999999998,NR
38,1622038862.42,19.335,NR
39,1622038862.5,20.4525,NR
40,1622038862.58,18.27,NR
41,1622038862.66,16.26,NR
42,1622038862.74,18.7275,NR
43,1622038862.82,16.5175,NR
44,1622038862.9,16.98,NR
45,1622038862.98,15.7675,NR
46,1622038863.06,16.1375,NR
47,1622038863.14,15.48,NR
48,1622038863.22,14.975000000000001,NR
49,1622038863.3,14.325,NR
50,1622038863.38,14.86,NR
51,1622038863.46,15.0775,NR
52,1622038863.54,14.7725,NR
53,1622038863.62,14.3675,NR
54,1622038863.7,14.575000000000001,NR
55,1622038863.78,13.455000000000002,NR
56,1622038863.86,12.5275,NR
57,1622038863.94,12.892500000000002,NR
58,1622038864.02,13.1525,NR
59,1622038864.1,13.0775,NR
60,1622038864.18,13.267500000000002,NR
61,1622038864.26,13.36,NR
62,1622038864.34,12.5775,NR
63,1622038864.42,13.2775,NR
64,1622038864.5,13.245,NR
65,1622038864.58,12.7325,NR
66,1622038864.66,14.18,NR
67,1622038864.74,13.4275,NR
68,1622038864.82,12.86,NR
69,1622038864.9,13.587499999999999,NR
70,1622038864.98,13.3825,NR
71,1622038865.06,12.907499999999999,NR
72,1622038865.14,14.379999999999999,NR
73,1622038865.22,13.025,NR
74,1622038865.3,12.945,NR
75,1622038865.38,10.7075,NR
76,1622038865.46,11.595,NR
77,1622038865.54,9.6875,NR
78,1622038865.62,10.875,NR
79,1622038865.7,11.665,NR
80,1622038865.78,11.0025,NR
81,1622038865.86,11.19,NR
82,1622038865.94,11.84,NR
83,1622038866.02,10.3225,NR
84,1622038866.1,11.57,NR
85,1622038866.18,10.845,NR
86,1622038866.26,11.7925,NR
87,1622038866.34,12.51,NR
88,1622038866.42,13.925,NR
89,1622038866.5,10.6475,NR
90,1622038866.554,13.3625,NR
91,1622038866.576,13.3625,NR
92,1622038866.664,1.5100000000000002,NR
93,1622038866.744,-1.205,NR
94,1622038866.824,4.2175,NR
95,1622038866.904,5.1425,NR
96,1622038866.984,8.79,NR
97,1622038867.064,7.175,NR
98,1622038867.144,4.4125,NR
99,1622038867.224,4.949999999999999,NR
100,1622038867.304,7.83,NR
101,1622038867.384,6.915,NR
102,1622038867.464,7.0625,NR
103,1622038867.544,7.592499999999999,NR
104,1622038867.624,7.78,NR
105,1622038867.704,6.785,NR
106,1622038867.784,8.9525,NR
107,1622038867.864,10.4825,NR
108,1622038867.944,9.5875,NR
109,1622038868.024,9.305000000000001,NR
110,1622038868.104,9.0675,NR
111,1622038868.184,9.24,NR
112,1622038868.264,13.114999999999998,NR
113,1622038868.344,14.614999999999998,NR
114,1622038868.424,10.7675,NR
115,1622038868.504,7.165,NR
116,1622038868.584,11.035,NR
117,1622038868.664,11.515,NR
118,1622038868.744,5.6525,NR
119,1622038868.824,11.12,NR
120,1622038868.904,6.7425,NR
121,1622038868.984,10.462499999999999,NR
122,1622038869.064,12.2175,NR
123,1622038869.144,13.497499999999999,NR
124,1622038869.224,8.145000000000001,NR
125,1622038869.304,11.12,NR
126,1622038869.384,11.959999999999999,NR
127,1622038869.464,7.890000000000001,NR
128,1622038869.544,9.8625,NR
129,1622038869.624,10.662500000000001,NR
130,1622038869.704,6.23,NR
131,1622038869.784,11.645,NR
132,1622038869.864,14.8325,NR
133,1622038869.944,11.945,NR
134,1622038870.024,13.704999999999998,NR
135,1622038870.104,8.94,NR
136,1622038870.184,9.885,NR
137,1622038870.264,5.24,NR
138,1622038870.344,8.1225,NR
139,1622038870.424,9.76,NR
140,1622038870.504,6.815,NR
141,1622038870.584,5.779999999999999,NR
142,1622038870.664,7.6675,NR
143,1622038870.744,-1.1174999999999997,NR
144,1622038870.824,4.215000000000001,NR
145,1622038870.904,-1.0,NR
146,1622038870.984,3.175,NR
147,1622038871.064,1.4124999999999999,NR
148,1622038871.144,0.23249999999999987,NR
149,1622038871.224,-0.3225,NR
150,1622038871.304,-1.6775,NR
151,1622038871.384,2.1799999999999997,NR
152,1622038871.464,0.6174999999999999,NR
