,TimeStamp,SNR,RAT
0,1622328352.23,11.16,NR
1,1622328352.31,20.299999999999997,NR
2,1622328352.39,12.687499999999998,NR
3,1622328352.47,13.6675,NR
4,1622328352.55,10.295000000000002,NR
5,1622328352.63,10.87,NR
6,1622328352.71,14.36,NR
7,1622328352.79,13.399999999999999,NR
8,1622328352.87,15.2925,NR
9,1622328352.95,11.954999999999998,NR
10,1622328353.03,7.3925,NR
11,1622328353.11,8.295,NR
12,1622328353.19,2.89,NR
13,1622328353.27,13.845,NR
14,1622328353.35,12.6925,NR
15,1622328353.43,12.265,NR
16,1622328353.51,19.810000000000002,NR
17,1622328353.59,13.897499999999999,NR
18,1622328353.67,19.0825,NR
19,1622328353.75,20.8275,NR
20,1622328353.83,15.2075,NR
21,1622328353.91,15.705,NR
22,1622328353.99,18.67,NR
23,1622328354.07,15.64,NR
24,1622328354.15,12.9475,NR
25,1622328354.23,12.454999999999998,NR
26,1622328354.31,10.065000000000001,NR
27,1622328354.39,4.145,NR
28,1622328354.47,2.3825000000000003,NR
29,1622328354.55,5.795,NR
30,1622328354.63,3.135,NR
31,1622328354.71,1.12,NR
32,1622328354.79,-0.08499999999999974,NR
33,1622328354.87,1.5325,NR
34,1622328354.95,3.7,NR
35,1622328355.03,1.145,NR
36,1622328355.11,4.8175,NR
37,1622328355.19,0.9250000000000002,NR
38,1622328355.27,-0.7100000000000001,NR
39,1622328355.35,-0.7249999999999999,NR
40,1622328355.43,-0.23749999999999982,NR
41,1622328355.51,-5.8325,NR
42,1622328355.59,-0.40750000000000003,NR
43,1622328355.67,-5.935,NR
44,1622328355.75,-9.2475,NR
45,1622328355.83,-15.590000000000002,NR
46,1622328355.91,-5.164999999999999,NR
47,1622328355.99,-10.64,NR
48,1622328356.07,-7.765000000000001,NR
49,1622328356.15,-8.14,NR
50,1622328356.23,-30.1,NR
51,1622328356.31,-4.2299999999999995,NR
52,1622328356.39,-8.695,NR
53,1622328356.47,-8.68,NR
54,1622328356.55,-30.1,NR
55,1622328356.63,-10.19,NR
56,1622328356.71,-10.156666666666666,NR
57,1622328356.79,-4.645,NR
58,1622328356.87,-15.19,NR
59,1622328356.95,-14.79,NR
60,1622328357.03,-6.58,NR
61,1622328357.11,-15.05,NR
62,1622328357.19,-30.1,NR
63,1622328357.27,-21.104999999999997,NR
64,1622328357.35,-30.1,NR
65,1622328357.43,-6.54,NR
66,1622328357.51,-30.1,NR
67,1622328357.59,-30.1,NR
68,1622328357.67,-21.985,NR
69,1622328357.681,-21.985,NR
70,1622328357.708,-8.23,NR
71,1622328357.728,-14.64,NR
72,1622328357.748,-30.1,NR
73,1622328357.843,-17.54,NR
74,1622328357.923,-13.915000000000001,NR
75,1622328358.003,-10.02,NR
76,1622328358.083,-21.21,NR
77,1622328358.163,-14.66,NR
78,1622328358.243,-30.1,NR
79,1622328358.323,-13.876666666666665,NR
80,1622328358.483,-12.303333333333333,NR
81,1622328358.563,-30.1,NR
82,1622328358.643,-27.09,NR
83,1622328358.691,-30.1,NR
84,1622328358.839,3.21,NR
85,1622328358.863,3.21,NR
86,1622328358.915,8.55,NR
87,1622328359.009,8.5975,NR
88,1622328359.089,5.1625,NR
89,1622328359.092,5.1625,NR
90,1622328359.183,1.5124999999999997,NR
91,1622328359.263,3.215,NR
92,1622328359.343,6.7575,NR
93,1622328359.423,2.1224999999999996,NR
94,1622328359.503,1.2575000000000005,NR
95,1622328359.583,1.8025000000000007,NR
96,1622328359.663,0.8325000000000005,NR
97,1622328359.743,-0.2775000000000003,NR
98,1622328359.823,3.1175,NR
99,1622328359.903,1.3649999999999998,NR
100,1622328359.983,2.7275,NR
101,1622328360.063,1.7075000000000002,NR
102,1622328360.143,-1.2425,NR
103,1622328360.223,6.95,NR
104,1622328360.303,1.125,NR
105,1622328360.383,2.2350000000000003,NR
106,1622328360.463,2.1925,NR
107,1622328360.543,0.6675,NR
108,1622328360.623,8.49,NR
109,1622328360.703,4.1775,NR
110,1622328360.783,3.745,NR
111,1622328360.863,2.4525,NR
112,1622328360.943,1.4325,NR
113,1622328361.023,1.975,NR
114,1622328361.103,2.4175,NR
115,1622328361.183,-2.285,NR
116,1622328361.263,0.13749999999999998,NR
117,1622328361.343,2.1224999999999996,NR
118,1622328361.423,-1.0000000000000002,NR
119,1622328361.503,-0.2124999999999999,NR
120,1622328361.583,0.5724999999999999,NR
121,1622328361.663,0.195,NR
122,1622328361.743,-2.0525,NR
123,1622328361.823,-0.2899999999999999,NR
124,1622328361.903,6.76,NR
125,1622328361.983,2.0825,NR
126,1622328362.063,6.8825,NR
127,1622328362.143,3.975,NR
128,1622328362.223,8.165,NR
129,1622328362.303,9.5275,NR
130,1622328362.383,9.135000000000002,NR
131,1622328362.463,11.052499999999998,NR
132,1622328362.543,11.997499999999999,NR
133,1622328362.623,13.065000000000001,NR
134,1622328362.703,12.3475,NR
135,1622328362.783,11.61,NR
136,1622328362.863,12.4675,NR
137,1622328362.943,15.7325,NR
138,1622328363.023,14.145000000000001,NR
139,1622328363.103,14.7775,NR
140,1622328363.183,17.455,NR
141,1622328363.263,14.7425,NR
142,1622328363.343,18.08,NR
143,1622328363.423,13.7325,NR
144,1622328363.503,14.917499999999999,NR
145,1622328363.583,12.3875,NR
146,1622328363.663,13.54,NR
147,1622328363.743,10.7925,NR
148,1622328363.823,11.0725,NR
149,1622328363.903,15.254999999999999,NR
150,1622328363.983,12.620000000000001,NR
151,1622328364.063,11.0825,NR
152,1622328364.143,12.0375,NR
153,1622328364.223,13.375,NR
154,1622328364.303,9.44,NR
155,1622328364.383,6.5625,NR
156,1622328364.463,12.965,NR
157,1622328364.543,13.825,NR
158,1622328364.623,5.425,NR
159,1622328364.703,13.9,NR
160,1622328364.783,11.7475,NR
161,1622328364.863,7.5175,NR
162,1622328364.943,4.8325,NR
163,1622328365.023,4.9575,NR
164,1622328365.103,6.329999999999999,NR
165,1622328365.183,7.25,NR
166,1622328365.263,8.27,NR
167,1622328365.343,3.7275,NR
168,1622328365.423,5.4975000000000005,NR
169,1622328365.503,5.7275,NR
170,1622328365.583,10.82,NR
171,1622328365.663,9.709999999999999,NR
172,1622328365.743,5.435,NR
173,1622328365.823,3.855,NR
174,1622328365.903,6.865,NR
175,1622328365.983,3.0999999999999996,NR
176,1622328366.063,9.22,NR
177,1622328366.143,9.51,NR
178,1622328366.223,11.9825,NR
179,1622328366.303,6.647500000000001,NR
180,1622328366.383,10.577499999999999,NR
