,TimeStamp,SNR,RAT
0,1622038423.581,16.435,NR
1,1622038424.861,18.5,NR
2,1622038426.141,20.775,NR
3,1622038427.113,18.15,NR
4,1622038427.207,11.8825,NR
5,1622038427.245,14.344999999999999,NR
6,1622038427.332,13.6375,NR
7,1622038427.412,8.524999999999999,NR
8,1622038427.492,11.0925,NR
9,1622038427.572,-0.5949999999999998,NR
10,1622038427.652,1.0950000000000002,NR
11,1622038427.732,2.715,NR
12,1622038427.812,5.1775,NR
13,1622038427.892,-18.023333333333333,NR
14,1622038427.972,-8.5925,NR
15,1622038428.052,-4.920000000000001,NR
16,1622038428.078,-4.795,NR
17,1622038428.118,-4.795,NR
18,1622038428.207,-2.3675,NR
19,1622038428.287,-4.477500000000001,NR
20,1622038428.367,-0.7899999999999999,NR
21,1622038428.447,-5.355,NR
22,1622038428.527,0.8700000000000001,NR
23,1622038428.607,-10.6925,NR
24,1622038428.687,-6.654999999999999,NR
25,1622038428.767,-1.615,NR
26,1622038428.795,0.7150000000000001,NR
27,1622038428.818,0.7150000000000001,NR
28,1622038428.907,-9.58,NR
29,1622038428.987,-13.286666666666667,NR
30,1622038429.067,-5.640000000000001,NR
31,1622038429.132,-7.2,NR
32,1622038429.155,-7.2,NR
33,1622038429.244,4.717499999999999,NR
34,1622038429.324,-1.2025000000000001,NR
35,1622038429.404,3.035,NR
36,1622038429.484,8.505,NR
37,1622038429.564,8.9075,NR
38,1622038429.644,11.455,NR
39,1622038429.724,15.16,NR
40,1622038429.804,14.08,NR
41,1622038429.884,13.989999999999998,NR
42,1622038429.964,11.09,NR
43,1622038430.044,8.227500000000001,NR
44,1622038430.124,7.2925,NR
45,1622038430.204,8.1775,NR
46,1622038430.284,9.4125,NR
47,1622038430.364,6.3149999999999995,NR
48,1622038430.444,5.6925,NR
49,1622038430.524,5.095,NR
50,1622038430.604,4.845000000000001,NR
51,1622038430.684,5.79,NR
52,1622038430.764,2.69,NR
53,1622038430.844,4.7875,NR
54,1622038430.924,1.27,NR
55,1622038431.004,-6.64,NR
56,1622038431.084,1.3549999999999998,NR
57,1622038431.164,0.49749999999999994,NR
58,1622038431.244,-5.195,NR
59,1622038431.324,0.07749999999999985,NR
60,1622038431.404,0.6849999999999999,NR
61,1622038431.484,1.0475,NR
62,1622038431.564,6.615,NR
63,1622038431.644,5.9225,NR
64,1622038431.724,8.53,NR
65,1622038431.804,3.1025,NR
