,TimeStamp,SNR,RAT
0,1622327315.885,-9.845,NR
1,1622327317.165,-0.46499999999999997,NR
2,1622327318.445,0.405,NR
3,1622327319.725,-7.72,NR
4,1622327320.656,-5.11,NR
5,1622327320.75,-8.91,NR
6,1622327320.83,-6.9275,NR
7,1622327320.857,-6.9275,NR
8,1622327320.944,-3.21,NR
9,1622327321.024,-2.2125,NR
10,1622327321.098,-1.6099999999999999,NR
11,1622327321.121,-1.6099999999999999,NR
12,1622327321.21,-0.8525,NR
13,1622327321.29,5.425,NR
14,1622327321.37,3.8775,NR
15,1622327321.45,4.45,NR
16,1622327321.53,4.305,NR
17,1622327321.61,5.38,NR
18,1622327321.69,5.6925,NR
19,1622327321.77,3.9274999999999998,NR
20,1622327321.85,3.1675000000000004,NR
21,1622327321.93,3.0125,NR
22,1622327322.01,2.17,NR
23,1622327322.09,2.9425,NR
24,1622327322.17,0.3199999999999999,NR
25,1622327322.25,9.059999999999999,NR
26,1622327322.33,8.094999999999999,NR
27,1622327322.41,9.04,NR
28,1622327322.49,8.7625,NR
29,1622327322.57,8.827499999999999,NR
30,1622327322.65,10.105,NR
31,1622327322.73,9.0425,NR
32,1622327322.81,11.1825,NR
33,1622327322.89,10.9925,NR
34,1622327322.958,10.875000000000002,NR
35,1622327322.981,10.875000000000002,NR
36,1622327323.07,-11.775,NR
37,1622327323.15,5.682500000000001,NR
38,1622327323.23,5.225,NR
39,1622327323.31,5.6375,NR
40,1622327323.348,-8.0775,NR
41,1622327323.371,-8.0775,NR
42,1622327323.46,-22.02,NR
43,1622327323.54,13.575000000000001,NR
44,1622327323.62,13.209999999999999,NR
45,1622327323.7,13.7225,NR
46,1622327323.78,14.7125,NR
47,1622327323.86,13.420000000000002,NR
48,1622327323.94,16.0,NR
49,1622327324.02,16.7625,NR
50,1622327324.1,16.627499999999998,NR
51,1622327324.18,17.16,NR
52,1622327324.26,16.06,NR
53,1622327324.34,17.3225,NR
54,1622327324.42,16.9,NR
55,1622327324.5,17.372500000000002,NR
56,1622327324.58,15.675,NR
57,1622327324.66,17.372500000000002,NR
58,1622327324.74,16.377499999999998,NR
59,1622327324.82,16.1525,NR
60,1622327324.9,16.21,NR
61,1622327324.98,16.2075,NR
62,1622327325.06,16.285,NR
63,1622327325.14,17.16,NR
64,1622327325.22,17.085,NR
65,1622327325.3,18.6475,NR
66,1622327325.38,19.1375,NR
67,1622327325.46,19.6575,NR
68,1622327325.54,21.357499999999998,NR
69,1622327325.62,20.755000000000003,NR
70,1622327325.7,22.435000000000002,NR
71,1622327325.78,24.465,NR
72,1622327325.86,24.267500000000002,NR
73,1622327325.94,27.0875,NR
74,1622327326.02,26.034999999999997,NR
75,1622327326.1,26.2575,NR
76,1622327326.18,25.8975,NR
77,1622327326.26,25.435,NR
78,1622327326.34,23.665,NR
