CQI
11
11
13
11
11
11
10
10
9
10
10
10
10
10
9
9
9
9
10
10
10
9
9
10
9
10
9
9
10
9
10
10
9
9
10
10
9
10
9
8
8
10
10
10
9
9
9
10
9
9
10
9
8
9
9
9
9
8
7
8
7
5
7
8
8
8
10
10
10
9
9
9
10
10
10
10
10
10
10
10
10
10
9
9
10
9
8
8
9
9
9
9
10
10
10
12
10
9
10
7
7
10
11
10
10
10
11
10
10
10
10
10
10
10
11
10
10
9
10
10
10
10
10
9
10
10
10
9
10
10
9
9
9
9
10
10
9
10
10
9
9
10
10
9
9
10
10
9
10
10
10
10
10
9
9
8
9
10
10
10
9
10
10
11
9
9
9
9
9
9
8
9
9
10
10
10
9
10
10
10
10
9
8
9
9
10
10
10
10
10
10
10
10
10
9
9
10
7
7
9
9
10
9
9
10
10
10
10
11
10
10
10
10
10
10
9
10
11
10
10
9
10
9
9
9
9
9
8
8
9
9
9
9
10
10
10
9
10
9
8
9
10
10
10
9
9
10
10
9
10
10
10
10
9
9
9
10
11
6
10
9
10
10
10
10
9
9
8
8
8
10
7
10
8
10
9
10
10
12
11
12
12
12
12
13
12
11
12
13
11
12
13
12
13
11
10
10
13
13
11
12
10
10
10
11
9
7
11
9
12
11
11
11
12
12
11
11
10
12
11
12
11
11
10
10
10
11
11
10
10
11
11
11
11
10
11
10
10
11
12
11
10
10
9
10
11
10
10
11
10
11
12
12
11
11
11
11
10
11
12
12
11
11
10
11
11
11
10
11
11
11
10
10
11
10
12
12
11
12
12
11
11
10
12
11
13
11
13
11
12
13
13
13
6
8
11
11
13
12
10
11
9
13
11
13
10
9
10
9
9
9
10
9
9
10
9
9
5
9
11
8
9
5
7
5
4
5
9
5
3
7
4
3
8
3
7
3
3
6
3
3
2
2
3
2
2
2
2
3
5
7
6
5
3
5
6
8
9
7
7
8
8
8
6
9
6
7
9
8
11
8
8
8
9
6
10
10
11
10
9
11
10
9
12
13
13
14
13
11
13
12
12
12
13
13
13
13
11
11
11
11
12
11
13
13
13
12
12
10
11
10
10
10
13
10
11
11
13
11
10
10
10
10
11
12
9
11
10
11
11
12
9
10
10
11
9
7
8
9
10
10
10
9
9
10
10
9
8
9
9
10
9
8
8
8
9
10
9
11
10
10
10
10
8
8
8
8
10
9
10
12
11
10
8
9
9
9
10
13
11
11
11
11
8
10
9
10
9
11
7
9
12
13
13
13
12
13
13
12
13
13
13
13
12
10
8
10
9
6
3
3
3
3
1
1
1
3
3
5
4
5
4
5
4
5
4
3
4
5
5
6
5
5
6
5
4
5
5
3
3
3
5
3
4
4
5
3
4
3
3
3
4
3
4
4
3
4
3
5
6
4
5
6
6
5
8
8
8
7
7
9
8
10
9
10
9
9
11
10
9
10
9
9
9
11
9
10
10
12
8
10
10
10
11
12
11
12
12
9
10
9
10
9
9
9
8
8
9
9
7
8
6
8
7
6
6
6
6
7
6
5
5
7
6
5
6
5
4
5
8
4
5
7
5
5
5
3
5
5
9
10
9
3
8
9
6
6
3
4
4
3
2
3
3
3
2
1
1
8
8
13
11
10
11
9
9
9
5
8
10
8
8
5
9
8
10
9
7
6
9
9
11
8
9
10
9
9
7
10
9
9
9
9
10
8
8
7
7
7
9
9
7
10
9
9
9
10
10
9
9
9
10
10
9
9
10
10
10
10
9
9
10
10
9
10
9
9
9
10
10
10
10
10
9
