,TimeStamp,SNR,RAT
0,1622328002.194,9.6775,NR
1,1622328002.274,8.879999999999999,NR
2,1622328002.354,9.635,NR
3,1622328002.434,9.805,NR
4,1622328002.514,8.2675,NR
5,1622328002.594,7.1925,NR
6,1622328002.674,9.465,NR
7,1622328002.754,8.285,NR
8,1622328002.834,7.445,NR
9,1622328002.914,6.930000000000001,NR
10,1622328002.994,6.0725,NR
11,1622328003.074,6.922499999999999,NR
12,1622328003.154,8.4275,NR
13,1622328003.234,6.685,NR
14,1622328003.314,7.5249999999999995,NR
15,1622328003.394,8.58,NR
16,1622328003.474,6.084999999999999,NR
17,1622328003.554,12.35,NR
18,1622328003.634,8.68,NR
19,1622328003.714,12.7625,NR
20,1622328003.794,12.985,NR
21,1622328003.874,11.8775,NR
22,1622328003.954,17.7425,NR
23,1622328004.034,21.4625,NR
24,1622328004.114,22.7975,NR
25,1622328004.194,15.55,NR
26,1622328004.274,13.622500000000002,NR
27,1622328004.354,21.205,NR
28,1622328004.434,23.3725,NR
29,1622328004.514,26.619999999999997,NR
30,1622328004.594,18.83,NR
31,1622328004.674,22.672500000000003,NR
32,1622328004.754,19.74,NR
33,1622328004.834,28.73,NR
34,1622328004.914,24.1275,NR
35,1622328004.994,21.825000000000003,NR
36,1622328005.074,23.349999999999998,NR
37,1622328005.154,16.9275,NR
38,1622328005.234,22.145000000000003,NR
39,1622328005.314,19.830000000000002,NR
40,1622328005.394,24.3425,NR
41,1622328005.474,21.5425,NR
42,1622328005.554,24.402500000000003,NR
43,1622328005.634,22.057499999999997,NR
44,1622328005.714,19.5375,NR
45,1622328005.794,17.22,NR
46,1622328005.874,13.82,NR
47,1622328005.954,16.9925,NR
48,1622328006.034,12.424999999999999,NR
49,1622328006.114,18.59,NR
50,1622328006.194,15.94,NR
51,1622328006.274,16.9725,NR
52,1622328006.354,11.919999999999998,NR
53,1622328006.434,10.275,NR
54,1622328006.514,10.9225,NR
55,1622328006.594,11.095,NR
56,1622328006.674,11.422500000000001,NR
57,1622328006.754,11.537500000000001,NR
58,1622328006.834,12.527500000000002,NR
59,1622328006.914,9.3725,NR
60,1622328006.994,12.657499999999999,NR
61,1622328007.074,10.655000000000001,NR
62,1622328007.154,13.062500000000002,NR
63,1622328007.234,9.915000000000001,NR
64,1622328007.314,11.682499999999997,NR
65,1622328007.394,11.24,NR
66,1622328007.474,15.690000000000001,NR
67,1622328007.554,15.230000000000002,NR
68,1622328007.634,14.345,NR
69,1622328007.714,12.675,NR
70,1622328007.794,15.0975,NR
71,1622328007.874,18.18,NR
72,1622328007.954,20.595,NR
73,1622328008.034,22.9075,NR
74,1622328008.114,23.795,NR
75,1622328008.194,23.4775,NR
76,1622328008.274,25.325,NR
77,1622328008.354,21.02,NR
78,1622328008.434,24.410000000000004,NR
79,1622328008.514,24.18,NR
80,1622328008.594,29.5575,NR
81,1622328008.674,25.3275,NR
82,1622328008.754,26.5825,NR
83,1622328008.834,30.337500000000002,NR
84,1622328008.914,28.334999999999997,NR
85,1622328008.994,29.095,NR
86,1622328009.074,28.214999999999996,NR
87,1622328009.154,29.2525,NR
88,1622328009.234,34.725,NR
89,1622328009.314,19.9875,NR
90,1622328009.394,28.3375,NR
91,1622328009.474,30.6575,NR
92,1622328009.554,33.1875,NR
93,1622328009.634,32.135,NR
94,1622328009.714,28.245,NR
95,1622328009.794,24.832500000000003,NR
96,1622328009.874,27.1,NR
97,1622328009.954,25.8875,NR
98,1622328010.034,23.2925,NR
99,1622328010.114,22.3475,NR
100,1622328010.194,13.3825,NR
101,1622328010.274,14.29,NR
102,1622328010.354,14.3775,NR
103,1622328010.434,12.0575,NR
104,1622328010.514,14.044999999999998,NR
105,1622328010.594,10.349999999999998,NR
106,1622328010.674,9.7025,NR
107,1622328010.754,9.905,NR
108,1622328010.834,9.445,NR
109,1622328010.914,8.532499999999999,NR
110,1622328010.994,7.930000000000001,NR
111,1622328011.074,8.924999999999999,NR
112,1622328011.154,8.9875,NR
113,1622328011.234,9.7975,NR
114,1622328011.314,7.140000000000001,NR
115,1622328011.394,7.8925,NR
116,1622328011.474,9.45,NR
117,1622328011.554,11.8525,NR
118,1622328011.634,11.465,NR
119,1622328011.714,14.7075,NR
120,1622328011.794,13.815000000000001,NR
121,1622328011.874,16.6075,NR
122,1622328011.954,23.735,NR
123,1622328012.034,25.775,NR
124,1622328012.114,24.93,NR
125,1622328012.194,30.5075,NR
126,1622328012.274,32.685,NR
127,1622328012.354,31.904999999999994,NR
128,1622328012.434,34.625,NR
129,1622328012.514,30.36,NR
130,1622328012.594,33.230000000000004,NR
131,1622328012.674,25.3425,NR
132,1622328012.754,33.67,NR
133,1622328012.834,32.205,NR
134,1622328012.914,32.745000000000005,NR
135,1622328012.994,24.395,NR
136,1622328013.074,28.685,NR
137,1622328013.154,25.2025,NR
138,1622328013.234,26.2925,NR
139,1622328013.314,14.24,NR
140,1622328013.394,27.7725,NR
141,1622328013.474,22.302500000000002,NR
142,1622328013.554,21.490000000000002,NR
143,1622328013.634,28.885,NR
144,1622328013.714,25.4275,NR
145,1622328013.794,21.4275,NR
146,1622328013.874,19.822499999999998,NR
147,1622328013.954,16.7975,NR
148,1622328014.034,17.39,NR
149,1622328014.114,15.575,NR
150,1622328014.194,19.3325,NR
151,1622328014.274,16.72,NR
152,1622328014.354,16.747500000000002,NR
153,1622328014.434,10.942499999999999,NR
154,1622328014.514,14.8375,NR
155,1622328014.594,11.5525,NR
156,1622328014.674,13.1775,NR
157,1622328014.754,13.294999999999998,NR
158,1622328014.834,15.1825,NR
159,1622328014.914,14.18,NR
160,1622328014.994,12.375,NR
161,1622328015.074,13.235,NR
162,1622328015.154,12.657499999999999,NR
163,1622328015.234,13.0,NR
164,1622328015.314,13.2025,NR
165,1622328015.394,13.760000000000002,NR
166,1622328015.474,14.572500000000002,NR
167,1622328015.554,12.399999999999999,NR
168,1622328015.634,12.93,NR
169,1622328015.714,14.510000000000002,NR
170,1622328015.794,10.975,NR
171,1622328015.874,10.8625,NR
172,1622328015.954,11.325,NR
173,1622328016.034,12.52,NR
174,1622328016.114,12.09,NR
175,1622328016.194,9.455000000000002,NR
176,1622328016.274,10.485,NR
177,1622328016.354,11.25,NR
