,TimeStamp,SNR,RAT
0,1622039604.26,11.024999999999999,NR
1,1622039605.54,10.23,NR
2,1622039605.79,4.34,NR
3,1622039605.884,-3.6975000000000002,NR
4,1622039605.924,-4.327500000000001,NR
5,1622039606.011,-8.236666666666666,NR
6,1622039606.091,9.8675,NR
7,1622039606.171,7.6475,NR
8,1622039606.251,7.0775,NR
9,1622039606.331,6.485000000000001,NR
10,1622039606.411,7.8875,NR
11,1622039606.491,6.109999999999999,NR
12,1622039606.571,8.232500000000002,NR
13,1622039606.651,10.9575,NR
14,1622039606.731,13.0125,NR
15,1622039606.812,13.41,NR
16,1622039606.891,13.9875,NR
17,1622039606.971,11.525,NR
18,1622039607.051,10.927499999999998,NR
19,1622039607.131,10.84,NR
20,1622039607.211,10.5425,NR
21,1622039607.291,12.114999999999998,NR
22,1622039607.371,11.91,NR
23,1622039607.451,12.700000000000001,NR
24,1622039607.531,11.145,NR
25,1622039607.611,8.375,NR
26,1622039607.691,9.27,NR
27,1622039607.771,10.6175,NR
28,1622039607.851,9.9175,NR
29,1622039607.931,9.8075,NR
30,1622039608.011,9.605,NR
31,1622039608.092,11.19,NR
32,1622039608.171,8.9825,NR
33,1622039608.251,8.1325,NR
34,1622039608.331,9.4825,NR
35,1622039608.411,10.3125,NR
36,1622039608.491,9.497499999999999,NR
37,1622039608.571,10.0375,NR
38,1622039608.651,9.2775,NR
39,1622039608.731,6.96,NR
40,1622039608.811,7.727499999999999,NR
41,1622039608.891,6.015000000000001,NR
42,1622039608.971,8.165000000000001,NR
43,1622039609.051,6.960000000000001,NR
44,1622039609.131,6.9475,NR
45,1622039609.211,8.4675,NR
46,1622039609.291,5.4425,NR
47,1622039609.372,7.404999999999999,NR
48,1622039609.451,6.3950000000000005,NR
49,1622039609.531,4.779999999999999,NR
50,1622039609.611,6.4325,NR
51,1622039609.691,4.0125,NR
52,1622039609.771,3.945,NR
53,1622039609.851,5.805,NR
54,1622039609.931,5.0175,NR
55,1622039610.011,5.19,NR
56,1622039610.091,4.890000000000001,NR
57,1622039610.171,3.3499999999999996,NR
58,1622039610.251,4.1725,NR
59,1622039610.331,2.2475,NR
60,1622039610.411,2.51,NR
61,1622039610.491,1.8399999999999999,NR
62,1622039610.571,0.485,NR
63,1622039610.652,-1.085,NR
64,1622039610.731,0.4525,NR
65,1622039610.811,1.0675,NR
66,1622039610.87,1.34,NR
67,1622039610.892,1.34,NR
68,1622039610.98,-2.9850000000000003,NR
69,1622039611.06,-0.5075000000000001,NR
70,1622039611.14,-2.5325000000000006,NR
71,1622039611.22,-1.1975,NR
72,1622039611.3,16.1725,NR
73,1622039611.38,10.485,NR
74,1622039611.46,5.2299999999999995,NR
75,1622039611.54,2.9825,NR
76,1622039611.62,16.8975,NR
77,1622039611.7,17.9825,NR
78,1622039611.78,17.745,NR
79,1622039611.86,18.064999999999998,NR
80,1622039611.94,17.66,NR
81,1622039612.02,19.42,NR
82,1622039612.1,19.785000000000004,NR
83,1622039612.18,17.557499999999997,NR
84,1622039612.26,12.165,NR
85,1622039612.34,9.6475,NR
86,1622039612.42,10.852500000000001,NR
87,1622039612.5,9.3175,NR
88,1622039612.58,11.715,NR
89,1622039612.66,10.532499999999999,NR
90,1622039612.74,10.212499999999999,NR
91,1622039612.82,9.004999999999999,NR
92,1622039612.9,17.3175,NR
93,1622039612.98,19.275,NR
94,1622039613.06,15.4025,NR
95,1622039613.14,16.045,NR
96,1622039613.22,19.32,NR
97,1622039613.3,17.525,NR
98,1622039613.38,18.085,NR
99,1622039613.46,16.494999999999997,NR
100,1622039613.54,16.96,NR
101,1622039613.62,16.615000000000002,NR
102,1622039613.7,18.17,NR
103,1622039613.78,18.0825,NR
104,1622039613.86,16.439999999999998,NR
105,1622039613.94,19.275,NR
106,1622039614.02,13.5475,NR
107,1622039614.1,16.3375,NR
108,1622039614.18,17.415,NR
109,1622039614.26,19.814999999999998,NR
110,1622039614.34,20.0775,NR
111,1622039614.42,20.28,NR
112,1622039614.5,21.412499999999998,NR
113,1622039614.58,21.8475,NR
114,1622039614.66,22.4425,NR
115,1622039614.74,22.45,NR
116,1622039614.82,22.35,NR
117,1622039614.9,19.195,NR
118,1622039614.98,23.0875,NR
119,1622039615.06,23.0325,NR
120,1622039615.14,23.395,NR
121,1622039615.22,25.3375,NR
122,1622039615.3,27.620000000000005,NR
123,1622039615.38,25.532500000000002,NR
