,TimeStamp,SNR,RAT
0,1622039837.641,9.9725,NR
1,1622039837.721,10.8475,NR
2,1622039837.801,4.5600000000000005,NR
3,1622039837.881,1.9475,NR
4,1622039837.961,-4.3549999999999995,NR
5,1622039838.041,2.5400000000000005,NR
6,1622039838.121,2.2575000000000003,NR
7,1622039838.201,-6.012499999999999,NR
8,1622039838.281,-0.45749999999999996,NR
9,1622039838.361,2.53,NR
10,1622039838.441,-3.5225,NR
11,1622039838.521,3.7525,NR
12,1622039838.601,4.77,NR
13,1622039838.681,-6.9625,NR
14,1622039838.761,-1.6824999999999999,NR
15,1622039838.841,2.7924999999999995,NR
16,1622039838.921,-3.4225000000000003,NR
17,1622039839.001,-0.9675,NR
18,1622039839.054,-4.513333333333333,NR
19,1622039839.077,-4.513333333333333,NR
20,1622039839.166,0.6849999999999998,NR
21,1622039839.246,7.2225,NR
22,1622039839.326,-0.17500000000000004,NR
23,1622039839.405,-0.5724999999999998,NR
24,1622039839.486,8.6475,NR
25,1622039839.566,6.4725,NR
26,1622039839.646,13.5275,NR
27,1622039839.726,10.467500000000001,NR
28,1622039839.806,2.8225,NR
29,1622039839.886,6.1325,NR
30,1622039839.966,9.3375,NR
31,1622039840.046,18.22,NR
32,1622039840.126,10.33,NR
33,1622039840.206,10.79,NR
34,1622039840.286,9.08,NR
35,1622039840.366,12.342500000000001,NR
36,1622039840.446,15.605,NR
37,1622039840.526,17.59,NR
38,1622039840.606,20.8,NR
39,1622039840.686,19.270000000000003,NR
40,1622039840.766,20.439999999999998,NR
41,1622039840.846,15.545,NR
42,1622039840.926,10.5875,NR
43,1622039841.006,16.6125,NR
44,1622039841.086,17.165,NR
45,1622039841.166,14.5225,NR
46,1622039841.246,16.0925,NR
47,1622039841.326,19.975,NR
48,1622039841.406,21.7275,NR
49,1622039841.486,20.8,NR
50,1622039841.566,14.077499999999999,NR
51,1622039841.646,13.1375,NR
52,1622039841.726,15.697500000000002,NR
53,1622039841.805,13.61,NR
54,1622039841.886,18.2875,NR
55,1622039841.965,25.785,NR
56,1622039842.046,25.782500000000002,NR
57,1622039842.126,26.4625,NR
58,1622039842.206,25.9825,NR
59,1622039842.286,24.005000000000003,NR
60,1622039842.366,22.8375,NR
61,1622039842.446,24.2675,NR
62,1622039842.526,21.8075,NR
63,1622039842.606,22.435,NR
64,1622039842.686,24.8025,NR
65,1622039842.766,23.342499999999998,NR
66,1622039842.846,24.057499999999997,NR
67,1622039842.926,27.122499999999995,NR
68,1622039843.006,25.982499999999998,NR
69,1622039843.086,20.672500000000003,NR
70,1622039843.166,23.5925,NR
71,1622039843.246,30.980000000000004,NR
72,1622039843.326,28.11,NR
73,1622039843.406,25.875000000000004,NR
74,1622039843.486,21.0475,NR
