,TimeStamp,SNR,RAT
0,1622038609.701,7.65,NR
1,1622038610.981,5.39,NR
2,1622038612.192,-5.8100000000000005,NR
3,1622038612.287,-12.555,NR
4,1622038612.316,-12.555,NR
5,1622038612.403,-4.8525,NR
6,1622038612.483,-2.8100000000000005,NR
7,1622038612.563,-8.525,NR
8,1622038612.643,-11.263333333333334,NR
9,1622038612.723,-5.58,NR
10,1622038612.803,-10.1,NR
11,1622038612.883,-1.59,NR
12,1622038612.92,4.5200000000000005,NR
13,1622038612.943,4.5200000000000005,NR
14,1622038613.032,12.7025,NR
15,1622038613.112,13.76,NR
16,1622038613.192,12.055,NR
17,1622038613.272,14.62,NR
18,1622038613.352,12.827499999999999,NR
19,1622038613.432,12.342500000000001,NR
20,1622038613.512,14.1725,NR
21,1622038613.592,12.7125,NR
22,1622038613.672,13.212499999999999,NR
23,1622038613.752,13.45,NR
24,1622038613.832,12.1525,NR
25,1622038613.912,11.8575,NR
26,1622038613.992,11.75,NR
27,1622038614.072,11.897499999999999,NR
28,1622038614.152,10.75,NR
29,1622038614.232,10.4375,NR
30,1622038614.312,10.370000000000001,NR
31,1622038614.392,9.2075,NR
32,1622038614.472,5.965,NR
