,TimeStamp,SNR,RAT
0,1622186889.157,28.125,NR
1,1622186890.428,24.705,NR
2,1622186891.717,21.89,NR
3,1622186892.07,22.994999999999997,NR
4,1622186892.165,17.525,NR
5,1622186892.245,19.192500000000003,NR
6,1622186892.325,20.335,NR
7,1622186892.335,20.335,NR
8,1622186892.423,15.432500000000001,NR
9,1622186892.503,16.814999999999998,NR
10,1622186892.583,17.985,NR
11,1622186892.663,23.9075,NR
12,1622186892.743,18.445,NR
13,1622186892.823,20.232499999999998,NR
14,1622186892.903,22.46,NR
15,1622186892.983,21.685,NR
16,1622186893.063,16.665,NR
17,1622186893.143,18.4575,NR
18,1622186893.223,23.36,NR
19,1622186893.303,20.294999999999998,NR
20,1622186893.383,19.189999999999998,NR
21,1622186893.463,18.7875,NR
22,1622186893.543,19.545,NR
23,1622186893.623,20.285,NR
24,1622186893.703,18.59,NR
25,1622186893.783,18.4675,NR
26,1622186893.863,25.265,NR
27,1622186893.943,22.040000000000003,NR
28,1622186894.023,24.655,NR
29,1622186894.103,21.245,NR
30,1622186894.183,21.385,NR
31,1622186894.263,18.235,NR
32,1622186894.343,20.89,NR
33,1622186894.423,23.2525,NR
34,1622186894.503,15.4375,NR
35,1622186894.583,14.18,NR
36,1622186894.663,16.8725,NR
37,1622186894.743,18.015,NR
38,1622186894.823,15.829999999999998,NR
39,1622186894.903,19.1025,NR
40,1622186894.983,14.167499999999999,NR
41,1622186895.063,17.0925,NR
42,1622186895.143,18.015,NR
43,1622186895.223,15.552499999999998,NR
44,1622186895.303,18.805,NR
45,1622186895.383,15.355,NR
46,1622186895.463,14.437500000000002,NR
47,1622186895.543,18.5775,NR
48,1622186895.623,21.1525,NR
49,1622186895.703,22.14,NR
50,1622186895.783,17.904999999999998,NR
51,1622186895.863,18.8775,NR
52,1622186895.943,14.467500000000001,NR
53,1622186896.023,19.61,NR
54,1622186896.103,15.52,NR
55,1622186896.183,16.39,NR
56,1622186896.263,16.4,NR
57,1622186896.343,17.85,NR
58,1622186896.423,14.1525,NR
59,1622186896.503,23.069999999999997,NR
60,1622186896.583,22.6675,NR
61,1622186896.663,16.365,NR
62,1622186896.743,13.945,NR
63,1622186896.823,14.790000000000001,NR
64,1622186896.903,16.542499999999997,NR
65,1622186896.983,18.47,NR
66,1622186897.063,18.895,NR
67,1622186897.143,16.41,NR
68,1622186897.223,15.415000000000001,NR
69,1622186897.303,16.2,NR
70,1622186897.383,16.0375,NR
71,1622186897.463,15.502500000000001,NR
72,1622186897.543,16.605,NR
73,1622186897.623,16.2275,NR
74,1622186897.703,13.7825,NR
75,1622186897.783,17.185,NR
76,1622186897.863,16.872500000000002,NR
77,1622186897.943,16.785,NR
78,1622186898.023,17.03,NR
79,1622186898.103,16.915,NR
80,1622186898.183,24.535000000000004,NR
81,1622186898.263,17.197499999999998,NR
82,1622186898.343,21.689999999999998,NR
83,1622186898.423,19.0725,NR
84,1622186898.503,16.6275,NR
85,1622186898.583,19.5625,NR
86,1622186898.663,16.472499999999997,NR
87,1622186898.743,15.4175,NR
88,1622186898.823,15.690000000000001,NR
89,1622186898.903,22.16,NR
90,1622186898.983,15.1425,NR
91,1622186899.063,17.635,NR
92,1622186899.143,16.6225,NR
93,1622186899.223,23.62,NR
94,1622186899.303,20.4275,NR
95,1622186899.383,20.0125,NR
96,1622186899.463,22.312499999999996,NR
97,1622186899.543,15.9375,NR
98,1622186899.623,14.65,NR
99,1622186899.703,16.84,NR
100,1622186899.783,25.8825,NR
101,1622186899.863,28.959999999999997,NR
102,1622186899.943,22.5775,NR
103,1622186900.023,25.7425,NR
